,blueWins,ratioFirstBlood,differenceFirstBlood,ratioKills,differenceKills,ratioDeaths,differenceDeaths,ratioAssists,differenceAssists,ratioEliteMonsters,differenceEliteMonsters,ratioDragons,differenceDragons,ratioTotalGold,differenceTotalGold,ratioAvgLevel,differenceAvgLevel,ratioTotalExperience,differenceTotalExperience,ratioTotalMinionsKilled,differenceTotalMinionsKilled,differenceGoldDiff,differenceExperienceDiff,ratioCSPerMin,differenceCSPerMin,ratioGoldPerMin,differenceGoldPerMin
3291,1,1.0,1,2.0,3,0.2,-3,2.3333333333333335,5,0.0,-1,0.0,-1,1.1549357798165139,2112,0.9473684210526316,0.6000000000000005,1.1607445008460238,2566,1.0909090909090908,19,4224,5132,1.0434782608695654,1.9000000000000021,1.1541733900542759,211.19999999999982
3292,0,1.0,1,0.7142857142857143,-1,1.0,1,1.0,1,0.0,-2,0.0,-1,0.959484233683696,-662,0.875,0.0,0.9494987003341998,-951,0.8688524590163934,-31,-1324,-1902,0.8379446640316205,-3.1000000000000014,0.9589568191534844,-66.20000000000005
3293,1,1.0,1,3.6,14,0.21052631578947367,-14,3.5,11,2.0,2,1.0,1,1.536849659131683,7482,1.0857142857142856,1.5999999999999996,1.443841823424413,6466,1.6206896551724137,91,14964,12932,1.525974025974026,9.1,1.535857716580608,748.1999999999998
3294,1,1.0,1,1.75,4,0.375,-4,1.75,4,1.0,1,1.0,1,1.1568074501573977,2392,0.9230769230769231,0.40000000000000036,1.0700350467289719,1200,1.1488372093023256,33,4784,2400,1.1026785714285714,3.3000000000000007,1.1561250573507242,239.20000000000005
3295,1,1.0,1,3.25,10,0.21428571428571427,-10,3.75,12,1.0,1,1.0,1,1.3810552728793477,5468,1.0555555555555556,1.3999999999999995,1.3634149552395998,5522,1.1313131313131313,27,10936,11044,1.0821256038647342,2.6999999999999993,1.380189467818334,546.8000000000002
3296,1,1.0,1,1.2,2,0.5714285714285714,-2,1.4,3,0.0,0,0.0,0,0.9894468488765045,-177,0.902439024390244,0.20000000000000018,0.9980111173440767,-38,0.9831223628691983,-3,-354,-76,0.9471544715447154,-0.3000000000000007,0.9889191751599906,-17.699999999999818
3297,0,0.0,-1,0.0,-1,1.0,1,0.0,-1,0.0,-1,0.0,-1,0.9742418222751953,-388,0.875,0.0,0.9458279430789134,-1004,0.9849056603773585,-3,-776,-2008,0.9525547445255476,-0.29999999999999716,0.9736615710409635,-38.799999999999955
3298,1,0.0,-1,2.5,7,0.2727272727272727,-7,3.0,9,2.0,2,1.0,1,1.2469871268145714,3608,0.9487179487179488,0.6000000000000005,1.1802033422928597,3085,1.1358695652173914,26,7216,6170,1.082901554404145,2.599999999999998,1.246219119961678,360.79999999999995
3299,1,1.0,1,1.375,4,0.5833333333333334,-4,1.8333333333333333,6,0.5,0,0.0,-1,1.1447186693088331,2411,0.878048780487805,0.0,1.047199870389372,875,1.0675675675675675,16,4822,1750,1.025974025974026,1.5999999999999979,1.1441003480974672,241.0999999999999
3300,0,0.0,-1,0.3333333333333333,-5,2.0,5,0.42857142857142855,-3,0.0,-1,0.0,-1,0.8645372446814958,-2234,0.7948717948717949,-0.5999999999999996,0.8869885982562039,-2021,0.9804878048780488,-3,-4468,-4042,0.9392523364485983,-0.29999999999999716,0.8640659074388176,-223.39999999999986
3301,1,0.0,-1,0.3333333333333333,-3,1.6666666666666667,3,0.25,-5,0.0,0,0.0,0,0.9819743051914,-274,0.9230769230769231,0.40000000000000036,0.9893581826202029,-192,1.1488372093023256,33,-548,-384,1.1026785714285714,3.3000000000000007,0.9813953488372092,-27.40000000000009
3302,1,0.0,-1,0.16666666666666666,-4,2.5,4,0.1111111111111111,-7,0.0,0,0.0,0,0.9128423615337796,-1431,0.8974358974358975,0.20000000000000018,1.0152915668150178,269,1.0649350649350648,16,-2862,538,1.0250000000000001,1.6000000000000014,0.9123425999148366,-143.10000000000014
3303,0,0.0,-1,0.14285714285714285,-5,3.0,5,0.25,-2,0.0,-2,0.0,-1,0.7743952802359882,-3823,0.8048780487804879,-0.6000000000000005,0.8671747967479675,-2613,0.7361702127659574,-61,-7646,-5226,0.709016393442623,-6.099999999999998,0.7739843151129193,-382.3000000000002
3304,0,1.0,1,1.0,1,0.7142857142857143,-1,1.25,2,0.5,0,0.0,-1,0.9700570621801282,-508,0.8292682926829269,-0.40000000000000036,0.9264667123504297,-1394,0.872093023255814,-32,-1016,-2788,0.8426966292134832,-3.1999999999999993,0.969543744120414,-50.799999999999955
3305,1,1.0,1,1.0,1,0.0,-1,1.0,1,0.0,-1,0.0,-1,1.0897586815773985,1221,0.8461538461538461,-0.20000000000000018,0.9822807814629714,-311,1.1813953488372093,40,2442,-622,1.1339285714285714,4.0,1.0890375707668556,122.10000000000014
3306,1,1.0,1,2.0,3,0.2,-3,8.0,8,1.0,1,1.0,1,1.086585449790075,1259,0.9729729729729729,0.7999999999999998,1.1376523031203567,2317,0.9409282700421941,-13,2518,4634,0.9065040650406504,-1.3000000000000007,1.0859127802999038,125.90000000000009
3307,0,0.0,-1,0.5,-2,1.25,2,0.6666666666666666,-1,0.0,-1,0.0,-1,0.85364421213367,-2491,0.8048780487804879,-0.6000000000000005,0.905437856876034,-1771,0.7520661157024794,-59,-4982,-3542,0.7250996015936254,-5.900000000000002,0.8531932378492605,-249.0999999999999
3308,1,0.0,-1,0.5555555555555556,-3,1.3333333333333333,3,1.0,1,1.0,1,1.0,1,0.8992920758163965,-1763,0.8048780487804879,-0.6000000000000005,0.90172831699863,-1864,0.8072289156626506,-47,-3526,-3728,0.7790697674418605,-4.699999999999999,0.898830242510699,-176.29999999999995
3309,0,0.0,-1,0.0,-4,4.0,4,0.0,-1,0.0,-1,0.0,-1,0.8341439688715954,-2727,0.7674418604651163,-1.0,0.8030852994555354,-4122,0.8712121212121212,-33,-5454,-8244,0.8424908424908425,-3.3000000000000007,0.8336877924287537,-272.70000000000005
3310,1,1.0,1,1.25,2,0.5,-2,0.8333333333333334,0,0.0,-1,0.0,-1,1.1356951871657754,2031,0.925,0.40000000000000036,1.0796216870119872,1449,1.1753554502369667,38,4062,2898,1.1272727272727272,3.8000000000000007,1.1350123588750083,203.0999999999999
3311,0,0.0,-1,0.7777777777777778,-1,1.0,1,0.8181818181818182,-1,0.0,-2,0.0,-1,0.9918023518769787,-144,0.8571428571428571,-0.20000000000000018,0.9562389715149987,-867,1.0884955752212389,21,-288,-1734,1.0468085106382978,2.1000000000000014,0.9912979601062326,-14.400000000000091
3312,0,1.0,1,1.2,2,0.5714285714285714,-2,1.1666666666666667,2,0.0,-1,0.0,0,1.030461922596754,489,0.853658536585366,-0.20000000000000018,0.939972152029292,-1163,0.864406779661017,-31,978,-2326,0.8326530612244898,-3.1000000000000014,1.0298833364526794,48.899999999999864
3313,1,0.0,-1,1.3333333333333333,3,0.5555555555555556,-3,3.25,10,2.0,2,1.0,1,1.1278813143697892,2087,0.875,0.0,1.034982751185856,650,1.0308370044052864,8,4174,1300,0.9915254237288135,0.7999999999999972,1.1272593591078979,208.70000000000005
3314,1,1.0,1,1.0,1,0.6,-1,0.5,-1,1.0,1,0.0,0,1.0946055293324342,1404,0.8717948717948718,0.0,1.0770060526158087,1286,1.0,1,2808,2572,0.9589041095890412,0.10000000000000142,1.0939416402722555,140.39999999999986
3315,0,0.0,-1,0.8571428571428571,0,0.8571428571428571,0,0.4444444444444444,-4,0.0,-2,0.0,-1,1.0255046536927355,423,0.9,0.20000000000000018,1.017624819303903,318,1.05,12,846,636,1.0087336244541485,1.2000000000000028,1.0249471458773785,42.299999999999955
3316,1,1.0,1,1.0,1,0.7777777777777778,-1,1.0,1,1.0,1,1.0,1,1.0177700348432055,307,0.878048780487805,0.0,0.98545023441289,-269,0.9734513274336283,-5,614,-538,0.9361702127659575,-0.5,1.017238377154797,30.699999999999818
3317,1,1.0,1,1.5714285714285714,5,0.5,-5,1.5,6,1.0,1,1.0,1,1.1234880276474943,2002,0.9459459459459459,0.5999999999999996,1.1096209198358749,1791,0.9904306220095693,-1,4004,3582,0.9495412844036697,-0.10000000000000142,1.122864368099673,200.20000000000005
3318,0,0.0,-1,1.0,1,0.6666666666666666,-1,0.8571428571428571,0,0.5,0,0.0,-1,1.0908077304261645,1467,0.85,-0.20000000000000018,1.0005524861878452,11,1.0403587443946187,10,2934,22,1.0,1.0,1.0901999628551973,146.70000000000005
3319,0,1.0,1,0.6666666666666666,-2,1.1428571428571428,2,0.36363636363636365,-6,0.0,-1,0.0,-1,0.9667006659866803,-554,0.85,-0.20000000000000018,0.9728927471296556,-483,0.9516908212560387,-9,-1108,-966,0.912037037037037,-0.9000000000000021,0.9661789397937156,-55.399999999999864
3320,0,1.0,1,0.8888888888888888,0,0.8888888888888888,0,0.16666666666666666,-9,0.0,0,0.0,0,0.9271368252881433,-1276,0.85,-0.20000000000000018,0.9637308595059797,-648,0.9742268041237113,-4,-2552,-1296,0.9310344827586206,-0.40000000000000213,0.9266609637867124,-127.59999999999991
3321,0,1.0,1,1.3333333333333333,3,0.5555555555555556,-3,1.1428571428571428,2,1.0,1,1.0,1,0.9876550467344659,-209,0.9,0.20000000000000018,1.022240042769313,417,0.8608695652173913,-31,-418,834,0.8284518828451883,-3.099999999999998,0.9871327849588719,-20.90000000000009
3322,1,0.0,-1,0.6,-1,1.0,1,0.125,-6,1.0,1,1.0,1,0.9818063253994131,-278,0.8717948717948718,0.0,1.0319739720648455,571,1.076555023923445,17,-556,1142,1.0321100917431192,1.6999999999999993,0.981230448383733,-27.800000000000182
3323,1,0.0,-1,0.7142857142857143,-1,1.0,1,0.4666666666666667,-7,0.0,-1,0.0,-1,0.9436843967448991,-954,0.825,-0.40000000000000036,0.9444933920704845,-1007,0.8129770992366412,-48,-1908,-2014,0.7859778597785978,-4.800000000000001,0.9431838274297164,-95.40000000000009
3324,0,0.0,-1,0.7142857142857143,-1,1.0,1,0.7777777777777778,-1,1.0,1,1.0,1,1.0080760390134809,131,0.9,0.20000000000000018,1.0392702370124658,735,1.067632850241546,15,262,1470,1.0231481481481481,1.5,1.0075127281758351,13.100000000000136
3325,1,0.0,-1,1.8,5,0.4,-5,2.8333333333333335,12,0.0,-1,0.0,-1,1.2008071986237925,3036,0.9210526315789475,0.40000000000000036,1.1082689240583978,1766,0.905829596412556,-20,6072,3532,0.8706896551724138,-2.0,1.200092574224691,303.60000000000014
3326,0,0.0,-1,1.4,3,0.5,-3,0.7777777777777778,-1,1.0,1,1.0,1,1.085727255041826,1323,0.9,0.20000000000000018,1.025185021539821,457,1.0238095238095237,6,2646,914,0.9817351598173517,0.6000000000000014,1.0850939727802982,132.29999999999995
3327,0,0.0,-1,0.6,-3,1.2857142857142858,3,1.1666666666666667,2,0.0,-2,0.0,-1,0.8717708620214817,-2327,0.8095238095238094,-0.6000000000000005,0.8832347753916381,-2250,0.7182539682539683,-70,-4654,-4500,0.6934865900383141,-7.0,0.8713389121338911,-232.70000000000005
3328,0,0.0,-1,0.5384615384615384,-5,1.5,5,0.375,-9,2.0,2,1.0,1,0.9299844529030182,-1305,0.7857142857142856,-0.8000000000000007,0.9426638917793965,-1101,1.0136986301369864,4,-2610,-2202,0.9736842105263157,0.3999999999999986,0.9295359554174258,-130.5
3329,0,0.0,-1,0.375,-4,1.75,4,0.36363636363636365,-6,0.5,0,0.0,-1,0.8927375662019845,-1761,0.85,-0.20000000000000018,0.9337795577988698,-1206,0.897196261682243,-21,-3522,-2412,0.8609865470852017,-2.1000000000000014,0.8922487223168655,-176.0999999999999
3330,1,0.0,-1,0.36363636363636365,-6,2.0,6,0.23076923076923078,-9,0.0,-2,0.0,-1,0.8341745590653887,-2923,0.8205128205128206,-0.39999999999999947,0.9375216938562999,-1079,0.8969957081545065,-23,-5846,-2158,0.8636363636363636,-2.3000000000000007,0.8337490080489741,-292.29999999999995
3331,0,1.0,1,0.5,-5,1.5714285714285714,5,0.38461538461538464,-7,0.0,-1,0.0,-1,0.7771830555130754,-4370,0.7804878048780489,-0.7999999999999998,0.7738907849829352,-4504,0.6398305084745762,-84,-8740,-9008,0.6163265306122448,-8.4,0.7768266585142158,-437.0
3332,1,1.0,1,0.5714285714285714,-2,1.2,2,0.2,-7,0.0,-2,0.0,-1,0.9163341645885287,-1341,0.825,-0.40000000000000036,0.9800621591508826,-339,0.9696969696969697,-5,-2682,-678,0.927536231884058,-0.5,0.9158203003302385,-134.10000000000014
3333,1,1.0,1,2.4,8,0.3076923076923077,-8,3.2,12,1.0,1,1.0,1,1.2579470844438667,3969,0.9736842105263159,0.8000000000000007,1.2062803913527447,3522,0.990990990990991,-1,7938,7044,0.9523809523809523,-0.10000000000000142,1.2572115384615383,396.89999999999986
3334,0,1.0,1,1.4,3,0.5,-3,5.0,9,1.0,1,1.0,1,1.0664996144949885,1036,0.8461538461538461,-0.20000000000000018,0.9618105481106574,-663,0.7976190476190477,-50,2072,-1326,0.7701149425287357,-5.0,1.0658832594875747,103.60000000000014
3335,1,0.0,-1,2.3333333333333335,5,0.25,-5,1.0,1,1.0,1,1.0,1,1.2533082706766918,3370,1.0,1.0,1.3174030019824412,4484,1.158974358974359,32,6740,8968,1.107843137254902,3.200000000000003,1.252460740852055,337.0
3336,0,0.0,-1,0.5,-4,1.5,4,0.5,-4,0.0,0,0.0,0,0.8261157024793389,-3155,0.8333333333333333,-0.40000000000000036,0.8659773891197217,-2773,0.8545454545454545,-31,-6310,-5546,0.8209606986899564,-3.099999999999998,0.8257062613580043,-315.5
3337,1,0.0,-1,1.0,1,0.7142857142857143,-1,0.5,-1,0.0,-1,0.0,-1,1.039801930550332,636,0.853658536585366,-0.20000000000000018,0.9773230387128125,-419,1.1013824884792627,23,1272,-838,1.0575221238938053,2.299999999999997,1.0392156862745099,63.600000000000136
3338,1,0.0,-1,0.8,0,0.8,0,2.5,4,0.5,0,0.0,-1,1.0040298992525187,63,0.8974358974358975,0.20000000000000018,1.0149014213663456,261,0.8777292576419214,-27,126,522,0.8445378151260504,-2.6999999999999993,1.003442899831103,6.2999999999999545
3339,0,1.0,1,1.0,1,0.5,-1,0.6666666666666666,0,0.0,0,0.0,0,1.0220037131265902,321,0.875,0.0,0.9861933982225984,-260,0.9956709956709957,0,642,-520,0.9583333333333334,0.0,1.0213716327652556,32.09999999999991
3340,0,1.0,1,0.8571428571428571,0,0.8571428571428571,0,1.3333333333333333,3,2.0,2,1.0,1,1.0740602439631566,1191,0.8974358974358975,0.20000000000000018,0.983168797540055,-311,1.1168224299065421,26,2382,-622,1.0717488789237668,2.599999999999998,1.0734589786651738,119.09999999999991
3341,1,1.0,1,1.3333333333333333,2,0.4,-2,0.5,-1,2.0,2,1.0,1,1.011903246339911,188,0.9210526315789475,0.40000000000000036,1.0646241419722082,1159,0.91796875,-20,376,2318,0.8867924528301887,-2.0,1.0113238755646032,18.799999999999955
3342,1,0.0,-1,1.2,2,0.5714285714285714,-2,0.875,0,0.5,0,1.0,1,1.010764194888581,172,0.875,0.0,0.9847173531989483,-278,0.9506172839506173,-11,344,-556,0.9166666666666667,-1.0999999999999979,1.0101918842403272,17.200000000000045
3343,1,1.0,1,2.0,5,0.3333333333333333,-5,1.125,2,0.5,0,0.0,-1,1.150940895838855,2279,0.925,0.40000000000000036,1.1398455194842907,2409,1.0826086956521739,20,4558,4818,1.0418410041841004,2.0,1.150254950003311,227.9000000000001
3344,0,0.0,-1,0.5,-2,1.25,2,0.5,-1,2.0,2,1.0,1,0.9528415196915102,-745,0.85,-0.20000000000000018,0.9011149599480407,-1826,1.164179104477612,34,-1490,-3652,1.1142857142857143,3.3999999999999986,0.9522997220116249,-74.5
3345,1,1.0,1,2.3333333333333335,5,0.25,-5,4.0,10,1.0,1,1.0,1,1.2197523916713562,3125,0.9230769230769231,0.40000000000000036,1.1021717953125896,1784,1.040909090909091,10,6250,3568,1.0,1.0,1.2189806678383128,312.5
3346,1,0.0,-1,0.9,0,0.9,0,0.5789473684210527,-7,1.0,1,1.0,1,1.0367862784924395,653,0.9,0.20000000000000018,1.025715401349919,462,1.1609756097560975,34,1306,924,1.1121495327102804,3.400000000000002,1.0362600800766932,65.29999999999995
3347,0,1.0,1,1.4,3,0.5,-3,1.2,2,0.0,-1,0.0,-1,1.0917144678138941,1440,0.85,-0.20000000000000018,1.0141868512110728,247,1.0754716981132075,17,2880,494,1.0316742081447963,1.6999999999999993,1.091088604369705,144.0
3348,0,0.0,-1,0.8181818181818182,-1,1.0,1,0.8333333333333334,-1,0.0,-1,0.0,0,1.0048813331089042,88,0.8717948717948718,0.0,0.96620266941628,-589,1.0454545454545454,10,176,-1178,1.0,1.0,1.0043741588156123,8.799999999999955
3349,0,0.0,-1,0.625,-2,1.1666666666666667,2,0.8333333333333334,0,0.0,-2,0.0,-1,0.9310757448845279,-1151,0.878048780487805,0.0,0.9593114241001565,-753,0.9605263157894737,-8,-2302,-1506,0.9240506329113923,-0.8000000000000007,0.930574657657119,-115.09999999999991
3350,0,1.0,1,1.1,2,0.75,-2,1.3,4,1.0,1,1.0,1,1.0761932144910868,1326,0.853658536585366,-0.20000000000000018,1.0191507988618953,351,1.0669856459330143,15,2652,702,1.0229357798165137,1.5,1.0756365308351055,132.5999999999999
3351,0,0.0,-1,0.38461538461538464,-7,2.0,7,0.48,-12,0.0,-1,0.0,-1,0.795956423594072,-4157,0.8333333333333333,-0.40000000000000036,0.9121287759156437,-1724,0.8604651162790697,-35,-8314,-3448,0.8314606741573034,-3.5,0.7956050424289989,-415.70000000000005
3352,1,1.0,1,0.6666666666666666,-1,1.0,1,0.5714285714285714,-2,0.0,0,0.0,0,0.9605246563248834,-625,0.853658536585366,-0.20000000000000018,0.9495170500026683,-945,0.9675925925925926,-6,-1250,-1890,0.9288888888888889,-0.6000000000000014,0.9599798323564631,-62.5
3353,1,1.0,1,0.5,-2,1.25,2,0.5,-1,0.5,0,0.0,-1,1.0010054672280526,17,0.9,0.20000000000000018,1.0023072382894243,44,1.2254901960784315,47,34,88,1.1737089201877935,4.699999999999999,1.0004396432608968,1.7000000000000455
3354,1,0.0,-1,0.36363636363636365,-6,2.0,6,0.47058823529411764,-8,0.0,-2,0.0,-1,0.8177651070490245,-3259,0.85,-0.20000000000000018,0.9146725087068869,-1518,0.8672985781990521,-27,-6518,-3036,0.8318181818181819,-2.6999999999999993,0.8173538942898648,-325.89999999999986
3355,1,0.0,-1,2.0,5,0.3333333333333333,-5,1.1428571428571428,2,0.0,-2,0.0,-1,1.1548487304159913,2294,0.9459459459459459,0.5999999999999996,1.1263264917074411,1989,1.169398907103825,32,4588,3978,1.1145833333333333,3.1999999999999993,1.1541472632786662,229.39999999999986
3356,1,0.0,-1,0.9166666666666666,0,0.9166666666666666,0,0.6,-5,1.0,1,1.0,1,1.0644837955228867,1159,0.9459459459459459,0.5999999999999996,1.1969174863730343,3144,1.2941176470588236,51,2318,6288,1.229050279329609,5.100000000000001,1.0639505760561028,115.89999999999986
3357,1,1.0,1,1.4,3,0.5,-3,0.8333333333333334,0,0.0,-1,0.0,-1,1.094620618821415,1475,0.8947368421052632,0.20000000000000018,0.9946254618743702,-95,1.1642512077294687,35,2950,-190,1.1157407407407407,3.5,1.0939885802271123,147.5
3358,0,1.0,1,0.5714285714285714,-5,1.4444444444444444,5,0.35294117647058826,-10,0.0,0,0.0,0,0.9319892614623362,-1291,0.8292682926829269,-0.40000000000000036,0.9430642925685041,-1067,0.9392523364485982,-12,-2582,-2134,0.9013452914798207,-1.1999999999999993,0.9315479322319268,-129.0999999999999
3359,0,1.0,1,1.6,4,0.4444444444444444,-4,2.6666666666666665,6,0.0,0,0.0,0,1.1461166317991631,2236,0.8717948717948718,0.0,1.0159755079320902,288,1.07981220657277,18,4472,576,1.0360360360360361,1.8000000000000007,1.1454426657954917,223.5999999999999
3360,0,0.0,-1,0.1111111111111111,-7,4.0,7,0.0,-6,0.0,-1,0.0,-1,0.809656032186774,-3358,0.7804878048780489,-0.7999999999999998,0.8469998382662138,-2837,0.983402489626556,-3,-6716,-5674,0.948,-0.3000000000000007,0.8092433167195288,-335.79999999999995
3361,1,1.0,1,0.875,0,0.875,0,0.3333333333333333,-7,0.0,-1,0.0,-1,1.0518557361766592,891,0.925,0.40000000000000036,1.084877831580119,1526,1.1330049261083743,28,1782,3052,1.0849056603773586,2.8000000000000007,1.051304449103191,89.09999999999991
3362,0,0.0,-1,0.3,-6,2.25,6,0.2727272727272727,-7,0.0,-1,0.0,-1,0.8638575536385755,-2461,0.8292682926829269,-0.40000000000000036,0.9151410838157826,-1626,1.074235807860262,18,-4922,-3252,1.0336134453781514,1.8000000000000007,0.8634278450229371,-246.0999999999999
3363,1,0.0,-1,0.8571428571428571,0,0.8571428571428571,0,0.375,-4,1.0,1,1.0,1,1.0385190725504863,619,0.853658536585366,-0.20000000000000018,1.0018008474576272,35,1.1126760563380282,25,1238,70,1.0675675675675675,2.5,1.0379368342365913,61.90000000000009
3364,1,1.0,1,1.1666666666666667,2,0.625,-2,1.5,5,0.0,-1,0.0,-1,1.0675020464706253,1073,0.85,-0.20000000000000018,0.9693594889479338,-541,0.943127962085308,-11,2146,-1082,0.9045454545454544,-1.1000000000000014,1.0668974197608558,107.29999999999995
3365,1,0.0,-1,0.125,-6,3.5,6,0.0,-10,0.0,-1,0.0,-1,0.9030799831233801,-1607,0.85,-0.20000000000000018,0.9450584149036944,-1043,1.272300469483568,59,-3214,-2086,1.220720720720721,5.900000000000002,0.9025903614457831,-160.70000000000005
3366,0,1.0,1,0.5454545454545454,-4,1.4285714285714286,4,0.3333333333333333,-7,0.0,-1,0.0,0,0.9446564885496184,-956,0.8461538461538461,-0.20000000000000018,1.0008658508427615,16,0.9458128078817734,-10,-1912,32,0.9056603773584906,-1.0,0.9441650771631698,-95.59999999999991
3367,1,1.0,1,3.5,6,0.125,-6,5.0,9,1.0,1,1.0,1,1.189546157088661,2699,0.9230769230769231,0.40000000000000036,1.1482035928143712,2575,0.9670781893004116,-7,5398,5150,0.9325396825396826,-0.6999999999999993,1.1887944955416696,269.9000000000001
3368,0,0.0,-1,0.3333333333333333,-7,2.2,7,0.2727272727272727,-7,0.0,-1,0.0,-1,0.7990162373724018,-3799,0.8048780487804879,-0.6000000000000005,0.836019761465143,-3285,0.8810572687224669,-26,-7598,-6570,0.847457627118644,-2.6000000000000014,0.7986360752801861,-379.89999999999986
3369,0,0.0,-1,1.0,1,0.6666666666666666,-1,1.2,2,1.0,1,1.0,1,1.0621976931663153,1004,0.9230769230769231,0.40000000000000036,1.011300043047783,211,1.0893617021276596,22,2008,422,1.0491803278688525,2.200000000000003,1.0616052060737529,100.40000000000009
3370,1,1.0,1,0.5,-1,1.0,1,0.5,0,0.0,0,0.0,0,1.0136339800734138,209,0.8717948717948718,0.0,1.0143764434180138,250,0.9753086419753086,-5,418,500,0.9404761904761905,-0.5,1.0130363576809696,20.90000000000009
3371,1,1.0,1,1.0,1,0.7142857142857143,-1,2.6666666666666665,6,1.0,1,1.0,1,1.1149479027518034,1722,0.9210526315789475,0.40000000000000036,1.1120772946859903,1857,1.2371134020618557,47,3444,3714,1.1822660098522166,4.699999999999999,1.1142780855750618,172.20000000000005
3372,0,0.0,-1,1.3333333333333333,3,0.5555555555555556,-3,1.5,4,0.0,0,0.0,0,1.130404638850372,2070,0.8974358974358975,0.20000000000000018,1.075869937250428,1331,1.0511627906976744,12,4140,2662,1.0089285714285716,1.2000000000000028,1.129763779527559,207.0
3373,0,1.0,1,0.8333333333333334,-1,1.0,1,0.4117647058823529,-9,0.0,-1,0.0,-1,1.0494236814530213,850,0.9189189189189189,0.39999999999999947,1.15105198019802,2442,1.2114285714285715,38,1700,4884,1.1521739130434783,3.8000000000000007,1.0488741490661546,85.0
3374,1,1.0,1,2.75,8,0.25,-8,4.0,10,1.0,1,1.0,1,1.2516309412861137,3781,0.9210526315789475,0.40000000000000036,1.1053081668804594,1725,1.0044843049327354,2,7562,3450,0.9655172413793103,0.1999999999999993,1.2508815115428116,378.10000000000014
3375,0,0.0,-1,0.5,-2,1.25,2,0.5,-1,0.5,0,0.0,-1,0.9021438663308557,-1592,0.853658536585366,-0.20000000000000018,0.8902874902874903,-2117,0.9193548387096774,-19,-3184,-4234,0.88715953307393,-1.8999999999999986,0.9016453831041257,-159.20000000000005
